gene_id	start	stop1	stop2	len_cdna
AT5G55960.1	195	2141	2222	2478
AT5G44290.3	510	2444	2576	2770
AT4G27650.1	307	1443	1497	1620
AT1G80060.4	122	853	922	2631
AT4G23520.1	104	1174	1261	1316
AT4G04200.1	1	573	636	720
AT1G72416.2	183	749	857	908
AT2G01910.2	107	1810	1912	2114
AT1G53530.1	149	655	745	1002
AT4G17310.8	113	388	460	780
AT5G17810.3	237	1040	1124	1173
AT2G45560.2	21	989	1046	1239
AT3G50670.2	85	699	786	2424
AT3G07090.1	102	899	962	1054
AT2G44220.1	15	1226	1283	1373
AT2G45720.2	423	2084	2159	2329
AT1G62280.1	71	1228	1279	1493
AT5G11740.1	389	574	670	1034
AT1G26180.2	152	766	841	1528
AT1G03280.2	565	2004	2079	2312
AT1G26470.1	44	445	706	779
AT5G25550.1	191	1492	1627	1926
AT5G25240.1	117	512	647	697
AT1G30800.1	73	792	852	1177
AT1G01900.1	164	2488	2563	2607
AT3G58100.2	1183	1953	2016	2180
AT4G21530.1	192	2525	2600	2670
AT1G73750.2	114	1520	1583	1878
AT1G01640.2	290	850	922	1106
AT3G55510.1	311	2095	2377	2383
AT1G07745.3	424	1068	1182	1642
AT5G29000.3	214	1326	1404	1602
AT5G06450.1	237	857	947	1088
AT1G30530.1	306	1667	1733	1908
AT5G09380.1	23	673	733	767
AT5G59870.1	77	529	652	780
AT3G19460.6	544	1200	1263	1517
AT3G54240.1	71	1123	1213	1338
AT4G19210.1	205	2022	2097	2356
AT1G74770.1	123	3902	3974	4425
AT5G46280.1	98	2428	2566	2681
AT2G31600.6	63	713	773	869
AT3G06340.1	273	2294	2426	2740
AT5G05310.8	112	1485	1539	1743
AT3G45080.1	78	1067	1160	1205
AT1G80380.8	464	1636	1684	1856
AT4G24015.1	65	589	640	734
AT3G09080.4	110	3286	3391	3718
AT4G37890.2	65	2200	2302	2314
AT2G34050.1	253	999	1095	1159
AT1G47340.3	56	1342	1408	1618
AT3G19980.1	273	1184	1268	1629
AT5G59530.1	151	1245	1326	1509
AT5G23380.3	1	675	756	1492
AT3G50210.4	101	1099	1168	1267
AT5G63370.1	470	2308	2428	3452
AT3G16565.6	81	851	944	954
AT5G61550.1	146	2683	2875	2880
AT5G22370.2	103	999	1065	1192
AT5G36180.3	644	1663	1759	1936
AT2G33205.6	207	1328	1382	1710
AT4G00820.1	276	1880	1952	2123
AT1G32480.1	1	645	723	908
AT5G66470.1	58	1341	1389	1765
AT1G23950.2	65	1186	1249	1365
AT5G16610.2	307	2328	2496	2636
AT4G04620.1	479	847	904	1054
AT5G24690.1	244	1809	1869	2135
AT3G45770.2	260	1153	1213	1344
AT4G25860.1	69	1229	1292	1308
AT3G27260.4	547	2703	2784	3041
AT1G79000.3	370	5391	5511	5974
AT3G11900.1	72	1370	1451	1645
AT5G16540.3	530	1594	1675	1733
AT3G09600.6	165	1013	1094	1827
AT1G55300.2	203	922	970	1053
AT3G56080.1	123	1955	2009	2172
AT3G14110.1	65	1015	1072	1119
AT1G19400.4	196	924	1074	1736
AT3G57320.1	167	475	529	1161
AT5G64310.1	286	681	747	946
AT5G43320.2	660	1766	1907	2650
AT1G70040.1	1	582	639	805
AT5G55320.1	245	1264	1318	1337
AT2G18740.1	114	380	455	748
AT5G25920.1	642	1793	1859	1859
AT1G79950.6	57	3125	3212	4338
AT5G48655.1	197	808	901	1132
AT1G15010.1	35	463	529	776
AT5G40850.1	875	1984	2035	2576
AT1G02410.1	214	1077	1245	1278
AT1G54690.1	82	510	621	801
AT3G08760.3	883	2556	2640	2807
AT4G09550.1	164	379	454	574
AT1G69120.1	248	1018	1084	1300
AT1G07520.3	578	2668	2731	2850
AT4G32920.1	340	4638	4764	5221
AT5G58610.2	203	3268	3406	3894
AT3G04310.1	115	924	1032	1250
AT1G52100.3	141	1247	1433	1834
AT3G10880.3	168	1127	1217	1463
AT5G64620.1	241	783	852	1097
AT2G39470.2	120	812	881	1002
AT3G62250.1	121	594	642	992
AT4G30000.2	67	1752	1806	2013
AT3G23980.1	601	2745	2829	3150
AT1G47920.1	1	1140	1188	1201
AT3G27809.1	21	167	323	450
AT4G31615.1	118	1581	1671	1852
AT2G42480.1	72	1184	1241	1370
AT1G73860.1	207	3284	3407	3602
AT5G57950.2	6	776	824	1036
AT3G15690.3	318	1067	1142	1292
AT3G13580.3	657	1391	1478	1587
AT2G22090.2	57	1100	1178	1507
AT4G10400.2	225	1454	1511	1701
AT5G02240.1	97	858	906	1370
AT5G45370.3	121	1086	1185	1224
AT1G76980.1	150	926	1049	1684
AT5G64000.1	40	1083	1131	1236
AT5G53390.1	161	1621	1705	1838
AT4G32720.2	105	1319	1421	1699
AT2G38025.2	217	852	1002	1133
AT1G25240.2	87	1220	1349	1585
AT1G64140.1	527	2467	2518	2743
AT3G19950.1	137	1123	1228	1365
AT3G05200.1	418	1614	1665	1891
AT3G58760.4	70	1368	1707	1979
AT1G58250.2	249	8216	8279	8391
AT5G49280.1	291	779	833	1399
AT2G32700.1	280	2643	2691	3045
AT1G73960.2	87	2903	4349	4643
AT4G33770.2	714	1610	1694	1786
AT3G13920.2	415	1662	1752	1992
AT1G78830.1	266	1633	1687	1956
AT5G55700.1	140	1735	1957	1997
AT5G48070.1	262	1110	1197	1406
AT5G27680.1	513	3089	3383	3492
AT3G26280.2	125	1690	1849	1920
AT5G66620.4	224	2131	2368	2455
AT1G07380.1	1	2340	2397	2496
AT3G54970.3	94	870	942	1335
AT1G10390.1	441	3566	3632	3875
AT1G60070.1	231	2819	2882	3158
AT5G50740.4	108	617	803	1939
AT5G53050.3	175	1365	1464	1804
AT1G04778.1	360	530	695	848
AT3G06430.1	65	1525	1597	1774
AT1G06010.1	105	341	455	907
AT2G30230.1	103	636	690	1119
AT3G63510.2	80	1240	1291	1352
AT3G15354.5	74	1861	1918	2093
AT4G38090.2	61	630	795	926
AT2G35765.1	98	319	403	455
AT4G22350.2	479	2098	2164	2340
AT3G08840.9	77	2719	2806	3373
AT4G29940.1	300	2690	2774	2897
AT3G55350.1	253	1473	1539	1739
AT3G10986.1	101	694	781	820
AT5G56870.1	376	2550	2598	3812
AT1G56220.2	67	405	519	762
AT1G58390.1	75	2798	2906	3004
AT5G24310.4	293	1240	1297	1449
AT1G71900.2	294	1337	1496	1973
AT4G25340.2	68	1402	1474	1732
AT5G42850.1	176	580	709	1168
AT2G35795.1	147	485	533	726
AT4G30470.1	191	1102	1159	1440
AT2G38880.11	102	596	650	847
AT1G27630.3	1175	1873	1948	2242
AT4G36840.1	900	1616	1679	1757
AT4G31160.1	309	5960	6104	6133
AT1G30460.3	71	805	859	1153
AT1G19270.1	649	2247	2316	2434
AT2G35840.1	185	1453	1507	1884
AT3G20060.2	37	447	528	557
AT1G59660.1	16	3009	3108	3200
AT4G13310.2	149	1321	1408	1511
AT5G66180.3	56	1180	1228	1413
AT5G10070.2	110	910	973	1170
AT3G13882.1	80	523	595	778
AT1G12440.1	432	938	1049	1333
AT2G02498.1	17	343	421	445
AT4G19185.2	1024	1986	2040	2149
AT1G61100.2	212	2635	2728	2915
AT1G19700.5	295	1911	2034	2104
AT4G15230.1	536	4738	4876	5109
AT3G04240.1	212	3145	3196	3418
AT4G21902.1	52	405	462	467
AT1G32460.1	192	470	542	659
AT3G49100.1	142	453	528	647
AT1G26110.1	400	2235	2316	2510
AT3G20310.1	204	938	1004	2168
AT5G59270.1	1	2007	2076	2157
AT2G30950.1	132	2219	2339	2378
AT4G34610.3	865	2463	2577	2663
AT5G44340.1	157	1491	1569	1797
AT2G23610.1	580	1371	1461	1602
AT3G49530.1	243	1652	1772	1848
AT5G52880.1	100	909	978	1133
AT1G19700.4	394	2010	2133	2203
AT2G38020.2	109	2613	2787	2926
AT1G04680.1	194	1489	1855	2074
AT4G35020.3	286	882	993	1131
AT3G30460.2	14	565	655	736
AT4G04720.1	129	1724	1784	2077
AT2G14110.1	183	755	836	908
AT2G34490.1	184	1683	1731	2051
AT1G03090.2	172	2376	2427	2741
AT5G65170.2	45	968	1076	1184
AT5G53180.1	138	1427	1499	1687
AT2G16990.4	390	1604	1655	2129
AT2G03680.1	108	467	533	672
AT3G09770.1	421	1587	1692	1810
AT3G21500.3	128	2161	2254	2426
AT5G06870.1	24	1016	1073	1168
AT5G24275.2	93	1901	1964	2352
AT2G21940.3	346	1176	1356	1661
AT5G14530.1	159	1151	1226	1336
AT4G31350.3	336	1451	1523	1761
AT2G38390.1	48	1097	1214	1387
AT5G01570.4	239	733	808	978
AT5G47800.3	299	1978	2062	2300
AT1G79630.8	127	1629	1722	1915
AT1G16240.4	170	868	970	1044
AT1G62260.1	34	2004	2067	2075
AT5G07940.2	261	4841	4940	4985
AT1G73740.1	428	1723	1810	2078
AT2G27990.1	179	1933	1999	2123
AT1G72330.3	163	1824	1893	2042
AT5G19410.1	17	1891	1960	2005
AT2G34530.1	29	877	934	1056
AT3G26510.5	239	829	889	2328
AT1G03430.2	367	840	948	1334
AT3G05700.1	275	946	1060	1290
AT2G37400.1	92	1093	1174	1470
AT1G11800.1	28	1353	1542	1689
AT3G57230.2	338	775	1153	1508
AT5G59090.3	41	2245	2329	2465
AT2G34340.1	326	736	877	1184
AT1G63770.1	1	2757	2841	3229
AT1G60080.1	212	1120	1201	1495
AT5G61910.3	234	2462	2573	2935
AT4G00440.2	847	3354	3414	3708
AT4G03430.1	64	3153	3270	3973
AT2G31955.4	220	1272	1566	2047
AT4G25940.1	205	2010	2076	2296
AT5G14460.1	126	1748	1859	1928
AT1G80790.3	215	1627	1699	2637
AT3G49645.2	498	1223	1307	1350
AT5G19990.3	165	1424	1607	1821
AT2G02860.2	689	2083	2170	2350
AT1G50510.1	119	1111	1165	1387
AT3G58600.1	294	1202	1349	1433
AT3G25980.2	177	794	881	1072
AT3G42180.3	79	552	648	812
AT2G22180.1	227	1102	1216	1399
AT5G43240.3	238	1776	1839	1868
AT2G19390.2	376	4011	4071	4531
AT5G63950.2	216	3437	3539	3641
AT5G01650.2	79	447	516	800
AT2G07708.1	501	926	1010	1310
AT1G36060.1	675	1619	1682	1841
AT5G63460.1	170	658	760	977
AT1G06770.2	1015	1938	1992	2280
AT5G51870.5	21	608	668	674
AT2G02170.4	184	1644	1713	1762
AT5G22860.8	213	1313	1373	2420
AT4G35910.1	359	1735	1810	2164
AT1G25260.1	109	816	984	1445
AT1G44446.4	293	1597	1666	1895
AT1G36640.1	105	332	395	550
AT4G25440.2	238	1530	1593	1947
AT5G52070.4	173	988	1045	1315
AT1G55460.1	261	1496	1691	1721
AT2G31660.1	226	3348	3405	3862
AT1G65540.3	456	2666	2846	2918
AT2G22260.1	270	1214	1262	1670
AT3G44400.1	115	3138	3207	4703
AT3G61120.1	64	798	849	953
AT1G31130.1	268	1233	1305	1503
AT1G01620.2	314	958	1006	1279
AT5G22290.1	279	1301	1382	1506
AT5G57410.1	265	1386	1497	1739
AT1G03660.1	570	893	968	1019
AT5G42920.1	464	2572	2671	2731
AT5G53120.1	279	1358	1448	1521
AT1G11112.1	280	516	624	765
AT1G18650.2	776	1171	1219	1689
AT4G28730.1	132	656	743	847
AT4G02930.1	147	1511	1652	1887
AT2G26980.5	119	1396	1462	2151
AT5G51660.2	242	4177	4225	4974
AT5G24450.1	248	1912	1972	2085
AT5G57070.1	198	1925	1973	2579
AT3G47790.3	55	2406	2505	3082
AT4G24190.1	208	2679	2760	3029
AT4G13100.7	183	962	1025	1127
AT1G72950.1	171	1310	1370	1493
AT1G02950.3	32	763	871	904
AT4G14305.1	140	697	808	939
AT3G52570.1	16	1023	1206	1255
AT2G45170.2	192	560	704	757
AT1G10588.1	75	347	431	596
AT1G78100.1	236	1240	1387	1551
AT1G30755.2	984	2303	2405	3252
AT1G01110.1	755	1849	2002	2044
AT5G24310.3	336	1259	1316	1460
AT3G07060.1	227	2551	2656	2779
AT1G01290.2	98	910	988	1400
AT1G26940.1	80	760	868	1121
AT4G19040.3	261	2423	2534	2568
AT1G14600.1	268	1035	1089	1234
AT3G14670.3	151	864	945	952
AT2G10608.1	72	350	431	657
AT4G33950.1	620	1708	1765	1876
AT2G31280.3	592	2805	2880	3043
AT5G63780.1	459	1562	1664	1709
AT5G19810.1	144	893	962	1150
AT1G01390.1	46	1488	1656	1789
AT3G44730.2	463	3861	3984	4137
AT5G63840.1	76	2841	2925	3118
AT2G20000.2	401	2353	2410	3026
AT5G55100.11	151	2130	2184	2410
AT1G04120.1	492	5036	5105	5620
AT5G51790.4	125	694	748	1124
AT5G53020.10	35	2197	2251	2366
AT2G45030.1	221	2485	2539	2699
AT1G15350.2	337	801	972	1169
AT1G54730.3	132	1436	1550	1799
AT4G37790.1	200	1036	1105	1440
AT5G10010.1	271	1575	1650	1926
AT5G38600.1	180	1778	1913	2079
AT1G15220.1	422	901	1105	1173
AT5G03030.1	222	560	614	721
AT1G76490.1	42	1970	2105	2616
AT5G03580.1	19	324	402	598
AT2G37270.1	351	974	1082	1180
AT2G47640.2	126	452	515	841
AT1G19450.1	392	1858	2056	2118
AT2G31110.2	186	1280	1331	1473
AT1G31910.1	976	2493	2544	4740
AT5G57270.2	493	1659	1782	2052
AT3G20960.1	306	1562	1616	1747
AT2G30340.2	376	1185	1254	1319
AT5G66030.3	296	2485	2560	2975
AT1G51890.1	271	2901	2955	3070
AT1G17050.1	375	1628	1721	1796
AT5G13380.1	74	1948	2011	2034
AT1G23950.5	65	1096	1159	1274
AT3G20930.2	27	1166	1376	1451
AT5G40340.1	547	3573	3678	3830
AT3G03120.2	203	613	673	1404
AT2G34900.2	400	1230	1344	1508
AT3G61950.4	274	924	1422	1572
AT1G13330.1	74	754	886	1020
AT5G14060.2	426	2060	2225	2380
AT2G31960.5	414	6266	6314	6575
AT3G07890.3	676	1878	1998	2246
AT1G12430.2	213	2975	3029	3224
AT5G51710.1	270	1976	2027	2291
AT3G60090.1	77	550	616	967
AT5G12440.10	428	2473	2542	2874
AT4G36860.2	475	1851	1908	2465
AT5G09520.1	116	508	637	815
AT5G53980.1	205	675	738	984
AT4G18070.4	177	965	1019	1312
AT5G54100.1	81	1286	1367	1621
AT1G13580.1	89	808	886	1403
AT1G10210.3	115	1227	1344	1509
AT1G74340.2	246	488	536	704
AT1G65270.1	150	1028	1103	1340
AT4G00590.2	70	1251	1302	1425
AT3G54890.3	182	676	724	1042
AT2G13370.3	242	5416	5599	5836
AT3G45640.1	348	1460	1520	1858
AT4G38520.2	760	1962	2100	2225
AT3G17970.2	80	1762	1846	2174
AT3G60080.1	361	1281	1368	1660
AT1G33340.1	433	1557	1608	1804
AT1G13860.4	518	2329	2584	2629
AT1G60440.3	174	1208	1289	1406
AT2G28550.5	905	1756	1813	2169
AT1G13050.1	302	1255	1327	1476
AT4G24460.4	488	1399	1450	1547
AT1G59640.2	204	1235	1406	1718
AT4G12170.1	106	567	663	707
AT1G12350.1	233	1186	1258	1398
AT4G30460.1	122	610	670	925
AT1G74660.1	137	445	496	935
AT2G24280.1	2140	3624	3708	3867
AT4G32285.1	459	2366	2429	2545
AT1G08680.3	231	2054	2210	2634
AT4G39210.1	220	1785	1986	2072
AT2G26150.3	419	1291	1396	1535
AT5G55490.9	78	1859	1949	1969
AT3G15210.1	170	838	892	1260
AT3G61898.1	65	235	286	305
AT1G23860.2	78	641	716	1358
AT3G47160.3	874	1500	1575	1747
AT1G15500.1	137	1993	2068	2180
AT5G09270.2	176	511	580	920
AT1G49780.1	209	1474	1549	1710
AT2G16700.1	218	649	697	1251
AT4G19510.8	27	3659	3725	4266
AT2G26540.1	137	1102	1201	1460
AT2G16430.2	308	1714	1771	1844
AT1G15440.1	99	2801	2867	2933
AT4G38120.1	48	3545	3605	3705
AT4G33440.1	486	1913	1964	2146
AT2G15560.2	240	1577	1634	2027
AT2G46560.3	719	7531	7693	7779
AT2G43710.1	235	1440	1503	1834
AT4G29670.1	249	956	1181	1321
AT2G14560.3	354	1157	1223	1919
AT1G07690.2	8	640	721	847
AT3G10525.1	170	556	607	826
AT5G27940.1	57	530	638	793
AT3G43790.3	60	1514	1667	1771
AT5G57370.1	202	861	918	1140
AT5G04000.2	138	494	548	762
AT1G31070.2	286	1803	1914	2031
AT4G07990.3	215	805	955	1223
AT1G21580.1	260	6760	6832	7442
AT3G03350.2	46	1170	1281	1429
AT5G24860.3	2	442	490	758
AT1G28090.5	64	1176	1245	2021
AT3G19590.1	177	1199	1301	1418
AT2G18470.1	214	2115	2175	2397
AT4G02520.1	503	1141	1204	1471
AT4G06634.2	424	1473	1587	1731
AT1G23480.2	446	2116	2164	2300
AT4G34610.1	653	2251	2365	2451
AT1G01950.2	95	2728	2860	2944
AT2G03480.2	417	2204	2279	2642
AT4G40010.1	128	1180	1240	1440
AT5G18735.1	1	774	867	1320
AT5G46500.1	1	1254	1323	1751
AT1G79630.2	929	2233	2326	2515
AT2G42640.2	329	2239	2299	2942
AT3G44530.4	1349	3607	3688	3878
AT5G11670.1	366	2132	2192	2434
AT2G33120.1	359	1024	1270	1409
AT1G55800.1	52	777	855	1036
AT1G67120.1	113	16294	16342	16593
AT2G04230.1	423	1769	1862	1999
AT4G33130.3	124	795	879	1243
AT4G34550.1	242	1081	1153	1295
AT2G03980.2	314	1417	1510	1633
AT5G45720.1	713	3613	3661	3758
AT5G19390.1	293	2905	2968	3182
AT5G13960.1	173	2047	2101	2318
AT3G18240.1	969	2228	2306	2542
AT5G19520.2	336	2564	2684	2729
AT5G25980.2	23	1666	1732	1966
AT4G18210.1	649	1821	1881	2587
AT1G63840.1	317	817	1000	1205
AT3G01550.1	281	1432	1513	1574
AT4G15270.1	49	750	831	1178
AT4G27120.1	126	1022	1133	1284
AT3G62160.1	149	1435	1489	1641
AT5G02580.2	114	314	476	814
AT4G20520.1	1	1131	1227	1273
AT5G23490.1	402	2591	2771	2830
AT5G05800.5	267	1616	1673	1764
AT2G44690.1	156	785	833	1031
AT3G57930.2	1168	1593	1755	1987
AT5G18705.1	173	415	529	919
AT5G24830.1	312	2093	2162	2617
AT2G21940.4	278	1192	1243	1542
AT1G69040.1	374	1729	1777	1957
AT3G07550.1	360	1547	1667	1743
AT4G12470.1	96	581	650	865
AT1G14220.1	61	747	879	939
AT5G64810.1	169	753	801	947
AT3G56870.2	203	2305	2359	2508
AT1G80470.1	208	1602	1680	1718
AT5G17060.1	316	894	1017	1224
AT1G27630.2	1065	1763	1838	2132
AT3G48820.2	47	1342	1555	1736
AT5G06120.8	354	3509	3578	3959
AT1G51170.1	215	1429	1534	1596
AT3G24750.3	268	759	837	891
AT2G16485.2	203	5479	5554	5903
AT1G80940.3	686	1141	1336	1487
AT1G29280.1	253	1032	1161	1555
AT4G14096.1	172	1578	1665	1890
AT1G77580.2	327	2666	2768	2830
AT1G63855.5	14	349	424	996
AT4G01810.1	233	2875	2980	3195
AT5G22860.2	226	1545	1605	2162
AT3G19670.4	345	3266	3338	3478
AT3G50190.1	94	1575	1668	1670
AT1G77990.1	104	2137	2236	2335
AT2G14170.3	1	1788	1923	2283
AT2G16990.3	390	1595	1694	2211
AT1G10450.2	367	3735	3924	4126
AT5G45540.1	210	2621	2684	3045
AT4G13345.1	562	1746	1821	2083
AT3G05910.1	604	1851	1971	2107
AT1G17990.1	339	1148	1223	1570
AT2G30740.3	723	1823	1895	2158
AT3G12203.3	129	1379	1448	1539
AT4G00810.1	115	456	516	724
AT1G59124.2	249	3302	3353	4090
AT3G01430.1	406	948	996	1151
AT5G52520.1	93	1724	1778	2029
AT1G68990.2	171	3122	3194	3270
AT2G20440.4	176	1105	1207	1400
AT1G30814.4	416	1288	1387	1466
AT5G54730.2	200	2155	2254	2343
AT3G26100.6	789	2387	2483	2691
AT5G55040.1	376	3126	3174	3913
AT1G49770.1	1	927	1089	1178
AT1G71410.1	213	2942	2996	3286
AT5G14380.1	137	589	643	1033
AT4G39235.1	124	384	474	562
AT2G03620.2	549	1814	1880	1963
AT3G53880.2	89	1033	1135	1255
AT1G14260.3	84	881	953	1358
AT3G28460.3	59	868	925	1328
AT5G24510.1	254	589	640	743
AT5G07150.2	194	1939	2008	2117
AT5G02100.3	43	1323	1392	1538
AT3G19970.1	401	1705	1780	1993
AT1G29030.2	125	1729	1813	1903
AT3G53850.1	327	791	839	960
AT1G25275.2	45	269	359	456
AT3G56160.4	194	1141	1231	1873
AT4G09770.2	54	947	1094	1109
AT1G55915.4	117	1331	1388	1702
AT4G35670.1	398	1582	1705	1748
AT4G32900.4	104	610	667	828
AT4G11211.1	169	234	402	483
AT4G05110.1	285	1541	1649	1677
AT1G03820.1	241	909	993	1127
AT5G60150.1	230	3817	3892	3998
AT3G01980.2	199	834	936	1302
AT5G42220.1	457	3096	3159	3373
AT4G38240.2	117	1451	1580	1887
AT3G19650.1	228	1136	1220	1312
AT3G51160.1	372	1493	1544	1732
AT4G05040.5	345	2063	2360	2568
AT2G44860.1	147	626	674	857
AT5G40440.3	306	1814	1862	1928
AT5G27395.2	35	925	1006	1274
AT5G63160.3	752	1594	1774	1865
AT4G04540.4	24	1916	2012	2093
AT3G55910.1	225	506	569	711
AT4G25860.2	100	1242	1305	1321
AT4G04180.2	36	1823	1940	2142
AT4G00050.2	461	1354	1453	1572
AT2G17420.2	67	1152	1200	2159
AT4G34265.2	217	489	537	850
AT4G10060.2	393	3161	3236	3305
AT3G01340.1	122	1030	1201	1284
AT5G49130.1	33	1541	1604	1983
AT5G60600.2	214	2436	2547	2647
AT5G04800.1	118	543	672	749
AT1G26820.1	141	809	884	1123
AT3G56960.2	930	3269	3332	3804
AT5G07090.1	47	835	961	1180
AT3G07660.1	288	2813	2909	3400
AT2G40700.1	145	1977	2025	2235
AT1G06470.4	363	1607	1709	1834
AT3G07760.11	282	620	728	1057
AT3G17390.1	219	1400	1580	1697
AT3G57530.1	354	1970	2045	2411
AT3G55280.2	56	520	682	710
AT2G35620.2	362	2131	2215	2403
AT5G56200.1	291	1772	1835	1950
AT3G60500.4	273	1388	1688	1910
AT4G37970.4	25	921	990	1341
AT4G01670.1	133	882	1065	1154
AT1G50110.1	173	1243	1351	1462
AT5G24200.1	302	1336	1402	1534
AT3G03020.2	134	337	481	674
AT3G43600.1	171	4136	4250	5082
AT3G26780.1	120	1319	1457	1585
AT5G40270.1	151	1572	1641	1931
AT2G29910.2	278	1285	1408	1872
AT1G07930.1	186	1535	1730	1894
AT4G24230.6	1	1101	1176	1288
AT1G04430.3	452	2323	2392	2517
AT2G25880.1	120	986	1082	1221
AT3G23860.2	57	788	845	851
AT3G52180.3	138	983	1031	1701
AT1G30510.2	201	1349	1442	1569
AT1G07690.5	23	562	643	742
AT5G03500.7	325	831	906	1064
AT4G00270.1	176	1084	1132	1476
AT5G59420.1	165	1538	1586	1789
AT1G23600.1	128	940	1000	1160
AT3G05050.1	856	2637	2778	2850
AT5G56140.1	225	1172	1256	1713
AT5G36250.1	532	1878	1965	2186
AT1G61310.1	431	3208	3277	3376
AT5G07090.2	167	901	1027	1174
AT2G07835.1	1	387	441	648
AT5G41140.2	383	3313	3448	3577
AT2G35900.2	778	1221	1299	1552
AT3G56120.1	98	1504	1621	1690
AT5G17690.3	224	1582	1630	1915
AT2G41740.2	674	3604	3754	3894
AT5G25540.1	192	719	788	1014
AT5G60880.2	76	702	843	1211
AT1G72510.1	460	957	1032	1481
AT1G68230.2	67	714	837	929
AT1G80245.3	258	641	767	966
AT5G05230.1	296	1387	1435	1652
AT3G14370.1	145	1587	1689	1785
AT5G07840.1	657	1184	1253	1292
AT2G22560.1	344	3187	3274	3715
AT1G22690.3	35	394	484	485
AT5G64850.1	184	528	576	908
AT2G02960.5	380	1207	1288	1560
AT4G36730.2	321	1262	1319	1500
AT4G19990.4	460	2718	2772	3029
AT3G56190.2	322	1044	1158	1489
AT1G23800.1	83	1687	1792	1874
AT5G08450.2	256	3012	3315	3369
AT4G00990.1	163	2685	2745	2916
AT2G02880.1	58	1002	1176	1480
AT1G65280.1	299	2065	2248	2306
AT1G16705.3	448	834	906	1064
AT4G00695.3	413	874	946	956
AT5G46590.1	422	1300	1351	1541
AT2G02770.1	1	852	900	943
AT2G45380.2	1503	2063	2135	2223
AT3G13170.1	15	1103	1202	1268
AT2G36060.3	185	619	718	954
AT5G11190.1	153	722	812	931
AT5G50790.1	175	1044	1107	1312
AT5G06100.2	303	1865	1994	2206
AT1G31230.1	127	2862	2955	2988
AT4G33520.3	98	2947	3058	3248
AT1G64090.2	334	1149	1200	1666
AT4G19440.1	103	2619	2709	3531
AT5G39210.1	154	624	678	897
AT3G15220.1	224	2296	2368	2605
AT3G56860.7	177	1613	1700	3291
AT5G55590.1	258	1400	1448	1559
AT5G38110.1	286	942	1041	1213
AT4G30840.1	63	1148	1211	1507
AT3G05810.2	103	441	501	724
AT2G03110.1	316	777	876	1472
AT1G62040.1	341	700	763	887
AT3G01040.2	544	2142	2217	2635
AT2G46640.2	63	908	971	1152
AT5G60580.3	737	2200	2365	2465
AT1G30130.2	65	1000	1057	1178
AT3G61740.1	425	3481	3532	3777
AT2G36990.1	124	1767	1836	2044
AT5G11450.1	53	946	1108	1218
AT1G20890.1	174	767	950	1061
AT2G05520.1	227	664	727	1065
AT5G41110.2	1	1866	1917	2013
AT1G21690.3	62	1087	1162	1232
AT2G39950.6	1506	2933	2996	3149
AT4G10040.1	136	474	528	815
AT5G42830.1	92	1444	1522	1668
AT1G68130.1	477	1736	1799	2097
AT1G14820.3	315	1073	1163	1335
AT3G44340.2	213	3422	3503	3885
AT3G07950.1	210	1124	1250	1392
AT5G65205.1	191	1048	1156	1184
AT5G28010.2	114	614	680	891
AT2G11000.2	195	2336	2390	2541
AT5G13810.1	520	1344	1416	1770
AT3G53830.3	316	1734	1890	2027
AT3G11940.2	107	730	802	1081
AT5G11760.1	142	687	780	961
AT5G66070.4	277	849	939	1316
AT3G01310.1	218	3388	3487	3736
AT2G04790.1	22	480	534	741
AT2G20362.2	162	545	602	953
AT5G54770.1	116	1165	1231	1606
AT1G73910.3	86	589	691	770
AT5G50130.1	152	1171	1270	1381
AT2G03480.1	553	2373	2448	2676
AT5G01550.1	137	2257	2308	2401
AT2G44610.1	271	897	954	1251
AT3G13580.6	447	1181	1268	1377
AT1G17360.1	587	3772	3835	3934
AT1G65220.1	254	1489	1564	1660
AT2G23570.1	265	804	864	952
AT3G25165.1	113	337	412	599
AT2G04430.2	423	1274	1406	1622
AT1G61620.1	179	1111	1198	1345
AT4G32750.1	164	1045	1096	1559
AT5G46880.2	133	2613	2691	3184
AT1G71820.1	349	2607	2733	2986
AT1G45163.1	1	465	693	788
AT2G42770.1	146	844	898	1213
AT2G29290.2	555	1343	1409	1833
AT5G06510.5	302	1111	1267	1584
AT5G58510.1	202	3093	3147	3286
AT3G06600.3	56	637	700	1499
AT5G39190.1	190	858	945	1087
AT5G16800.2	303	1115	1172	1351
AT1G13440.1	385	1401	1449	1789
AT1G79190.1	174	4181	4253	4316
AT5G04730.1	149	1960	2011	2096
AT1G35230.1	115	516	591	760
AT5G36870.1	1	5616	5667	5746
AT3G58630.2	204	1139	1226	2355
AT1G53040.5	349	1653	2061	2318
AT5G52040.4	545	1519	1579	1752
AT1G80760.1	194	1111	1165	1212
AT3G60480.2	32	289	403	711
AT1G32370.2	61	456	552	985
AT1G30880.1	93	455	578	832
AT5G45260.1	75	3941	4208	4632
AT1G01970.1	298	1527	1608	1710
AT2G29760.1	6	2222	2276	2738
AT3G09780.1	290	2617	2668	2741
AT5G67610.1	123	1583	1787	1903
AT1G07630.1	275	2263	2365	2625
AT3G55420.1	260	910	1045	1219
AT1G28350.2	285	2531	2603	2762
AT3G54740.2	566	1882	1990	2102
AT2G05580.1	60	968	1034	1150
AT1G68920.1	637	2097	2157	2429
AT5G05440.1	387	998	1154	1540
AT3G52730.1	199	417	513	718
